symbol,zone_source,zone_class,direction,pattern,zone_low,zone_high,zone_strength,confluent,confluent_hourly_pattern,has_divergence,has_htf_momentum,passes_body_filter,passes_gap_filter,touch_number,entry_ts,entry_price,reaction_pattern,reaction_rsi,reaction_vol_ratio,exit_ts,exit_price,exit_reason,gross_pnl_pct,pnl_pct,hold_bars
JINDALSTEL,5m,continuation,short,DBD,1046.2,1047.1,4.94,False,,True,False,True,True,1,2026-07-21 06:55:00+00:00,1046.6,pin_bar,73.0,1.6,2026-07-21 07:35:00+00:00,1044.8,trailing_stop,0.172,-0.128,8
JINDALSTEL,5m,continuation,short,DBD,1149.9,1151.0,19.18,False,,False,False,True,True,1,2026-09-04 07:50:00+00:00,1149.1,pin_bar,68.9,2.59,2026-09-04 08:10:00+00:00,1153.3,stop_loss,-0.366,-0.666,4
JINDALSTEL,1h,continuation,long,RBR,1011.9500122070312,1017.5499877929688,6.29,False,,False,False,True,False,1,2026-07-08 09:30:00+00:00,1019.0,engulfing,30.9,1.62,2026-07-09 04:25:00+00:00,1024.1,trailing_stop,0.5,0.2,14
JSWSTEEL,1h,continuation,short,DBD,1282.0999755859375,1286.5999755859375,3.18,False,,False,False,True,False,1,2026-06-10 05:40:00+00:00,1282.0,engulfing,72.3,1.33,2026-06-10 06:00:00+00:00,1289.17,stop_loss,-0.56,-0.86,4
JUBLFOOD,5m,continuation,long,RBR,429.45,430.15,15.92,True,RBR,False,False,True,True,1,2026-05-29 09:30:00+00:00,430.45,pin_bar,23.5,3.23,2026-05-29 09:35:00+00:00,428.59,stop_loss,-0.432,-0.731,1
JUBLFOOD,5m,continuation,short,DBD,435.55,436.45,6.48,False,,True,True,True,True,1,2026-06-22 08:00:00+00:00,434.0,pin_bar,74.7,2.91,2026-06-22 09:15:00+00:00,432.3,trailing_stop,0.392,0.092,15
JUBLFOOD,5m,continuation,long,RBR,417.6,418.0,7.99,False,,False,False,True,True,1,2026-06-19 03:45:00+00:00,418.1,pin_bar,29.6,2.04,2026-06-19 04:40:00+00:00,418.77,trailing_stop,0.161,-0.139,11
JUBLFOOD,5m,continuation,short,DBD,440.0,440.2,7.78,False,,False,False,True,False,1,2026-07-30 09:35:00+00:00,439.65,pin_bar,70.4,3.05,2026-07-31 03:45:00+00:00,436.79,take_profit,0.651,0.401,5
JUBLFOOD,5m,continuation,short,DBD,440.0,440.2,7.78,False,,True,False,True,False,2,2026-07-31 09:35:00+00:00,438.7,pin_bar,74.4,4.01,2026-08-03 03:45:00+00:00,441.08,stop_loss,-0.543,-0.843,5
JUBLFOOD,5m,continuation,long,RBR,477.55,478.1,3.94,True,RBR,True,False,True,True,1,2026-08-12 07:40:00+00:00,478.8,pin_bar,34.9,1.88,2026-08-12 08:25:00+00:00,480.3,trailing_stop,0.313,0.013,9
JUBLFOOD,1h,continuation,long,RBR,420.45001220703125,422.0,4.02,False,,True,False,True,False,1,2026-07-14 08:50:00+00:00,422.25,pin_bar,34.0,1.49,2026-07-14 09:40:00+00:00,423.62,trailing_stop,0.326,0.025,10
KOTAKBANK,5m,continuation,long,RBR,382.75,383.0,9.49,False,,False,False,True,True,1,2026-05-29 09:30:00+00:00,383.7,pin_bar,23.3,1.5,2026-05-29 09:40:00+00:00,384.83,trailing_stop,0.293,-0.007,2
KOTAKBANK,1h,continuation,short,DBD,382.4100036621094,383.3800048828125,4.94,False,,True,False,True,False,1,2026-04-15 09:50:00+00:00,382.8,pin_bar,69.7,2.13,2026-04-16 03:50:00+00:00,382.1,trailing_stop,0.183,-0.117,3
KOTAKBANK,1h,continuation,long,RBR,363.95001220703125,364.9800109863281,4.62,False,,True,False,True,False,1,2026-03-19 04:50:00+00:00,365.0,engulfing,30.4,1.4,2026-03-19 06:00:00+00:00,368.56,take_profit,0.974,0.724,14
KOTAKBANK,1h,reversal,short,RBD,375.8800048828125,376.69000244140625,12.25,False,,False,True,True,False,1,2026-04-08 03:45:00+00:00,375.15,engulfing,87.9,1.53,2026-04-08 04:45:00+00:00,373.8,trailing_stop,0.36,0.06,12
KOTAKBANK,1h,continuation,short,DBD,391.55999755859375,392.1000061035156,3.68,False,,True,True,True,False,1,2026-05-15 05:05:00+00:00,391.05,engulfing,72.7,1.82,2026-05-15 05:20:00+00:00,392.88,stop_loss,-0.469,-0.769,3
LICHSGFIN,5m,continuation,long,RBR,531.85,532.15,14.77,True,RBR,False,False,True,True,1,2026-05-29 09:40:00+00:00,532.6,pin_bar,22.9,11.08,2026-06-01 03:45:00+00:00,536.23,take_profit,0.681,0.431,4
LICHSGFIN,5m,continuation,long,RBR,531.85,532.15,14.77,True,RBR,False,False,True,True,2,2026-06-01 08:30:00+00:00,532.45,pin_bar,34.7,2.62,2026-06-01 09:00:00+00:00,535.78,take_profit,0.625,0.375,6
LICHSGFIN,5m,continuation,long,RBR,536.1,536.45,3.79,True,RBR,False,False,True,True,1,2026-05-21 09:55:00+00:00,537.05,pin_bar,25.2,9.02,2026-05-22 03:45:00+00:00,541.09,take_profit,0.753,0.503,1
LICHSGFIN,5m,continuation,long,RBR,531.6,532.5,7.54,True,RBR,False,True,True,True,1,2026-07-08 08:40:00+00:00,532.25,pin_bar,17.7,1.4,2026-07-08 09:05:00+00:00,530.54,stop_loss,-0.322,-0.622,5
LICHSGFIN,5m,continuation,long,RBR,552.95,553.25,11.04,True,RBR,True,False,True,True,1,2026-09-07 08:40:00+00:00,553.65,pin_bar,21.8,3.04,2026-09-07 09:30:00+00:00,551.84,stop_loss,-0.326,-0.626,10
LICHSGFIN,1h,continuation,long,RBR,490.95001220703125,493.1499938964844,6.02,False,,False,False,True,False,1,2026-08-21 03:55:00+00:00,492.95,pin_bar,16.5,1.62,2026-08-24 03:45:00+00:00,495.48,trailing_stop,0.512,0.212,70
LICHSGFIN,1h,continuation,long,RBR,504.25,505.54998779296875,7.51,False,,False,True,True,False,1,2026-08-06 09:35:00+00:00,506.5,pin_bar,33.4,4.01,2026-08-07 03:50:00+00:00,503.24,stop_loss,-0.643,-0.943,4
LICHSGFIN,1h,continuation,long,RBR,553.9000244140625,554.0,15.57,False,,True,False,True,False,1,2026-09-07 08:40:00+00:00,553.65,pin_bar,21.8,3.04,2026-09-07 09:00:00+00:00,552.79,stop_loss,-0.155,-0.455,4
LT,5m,continuation,long,RBR,3455.3,3458.2,5.73,False,,True,False,True,True,1,2026-03-19 05:40:00+00:00,3459.5,pin_bar,24.3,1.33,2026-03-19 05:55:00+00:00,3448.39,stop_loss,-0.321,-0.621,3
LT,5m,continuation,long,RBR,3700.0,3702.7,5.96,False,,False,False,True,True,1,2025-08-13 08:45:00+00:00,3700.0,pin_bar,29.0,2.02,2025-08-13 08:55:00+00:00,3692.6,stop_loss,-0.2,-0.5,2
LT,5m,continuation,long,RBR,3584.1,3585.6,8.77,True,RBR,True,False,True,True,1,2025-09-15 09:45:00+00:00,3585.0,pin_bar,32.1,3.57,2025-09-16 03:45:00+00:00,3601.14,take_profit,0.45,0.2,3
LT,5m,continuation,short,DBD,4155.0,4156.0,4.58,False,,False,False,True,True,1,2026-01-07 09:50:00+00:00,4155.5,pin_bar,67.7,3.1,2026-01-07 09:55:00+00:00,4164.31,stop_loss,-0.212,-0.512,1
LT,5m,continuation,long,RBR,3909.6,3914.9,8.65,False,,False,False,True,True,1,2026-01-30 03:45:00+00:00,3916.6,engulfing,35.0,2.41,2026-01-30 04:25:00+00:00,3901.78,stop_loss,-0.378,-0.678,8
LT,1h,continuation,long,RBR,3299.35009765625,3303.949951171875,7.39,False,,False,True,True,False,1,2026-03-23 06:45:00+00:00,3300.0,pin_bar,30.6,2.11,2026-03-23 06:55:00+00:00,3292.75,stop_loss,-0.22,-0.519,2
LT,1h,reversal,short,RBD,3889.699951171875,3903.050048828125,31.37,False,,False,False,True,False,1,2025-10-21 08:25:00+00:00,3888.9,pin_bar,67.8,1.42,2025-10-23 03:45:00+00:00,3910.86,stop_loss,-0.565,-0.865,10
LT,1h,continuation,short,DBD,3660.0,3669.5,6.64,False,,False,True,True,False,1,2025-07-30 07:10:00+00:00,3660.0,pin_bar,74.5,1.31,2025-07-30 08:35:00+00:00,3676.84,stop_loss,-0.46,-0.76,17
LT,1h,continuation,long,RBR,3433.949951171875,3444.800048828125,5.22,False,,False,False,True,False,1,2025-07-25 09:00:00+00:00,3444.5,pin_bar,33.7,1.48,2025-07-28 04:05:00+00:00,3427.08,stop_loss,-0.506,-0.805,16
LT,1h,continuation,long,RBR,3920.0,3928.89990234375,3.86,False,,False,False,True,False,1,2025-10-29 07:35:00+00:00,3930.2,pin_bar,28.8,1.7,2025-10-29 09:45:00+00:00,3966.28,take_profit,0.918,0.668,26
LT,1h,continuation,long,RBR,3920.0,3928.89990234375,3.86,False,,False,False,True,False,2,2025-11-04 09:35:00+00:00,3923.9,pin_bar,26.4,6.77,2025-11-06 03:45:00+00:00,3947.38,take_profit,0.598,0.348,5
LT,1h,continuation,short,DBD,4016.5,4025.89990234375,6.12,False,,False,True,True,False,1,2026-04-08 03:55:00+00:00,3988.0,pin_bar,88.6,2.95,2026-04-09 03:50:00+00:00,3964.0,trailing_stop,0.602,0.302,74
LT,1h,continuation,short,DBD,4053.0,4074.10009765625,12.16,False,,False,True,True,False,1,2026-04-15 03:50:00+00:00,4049.1,pin_bar,84.7,1.53,2026-04-15 04:15:00+00:00,4082.25,stop_loss,-0.819,-1.119,5
LT,1h,continuation,short,DBD,4093.5,4106.0,3.16,False,,False,True,True,False,1,2026-05-29 04:20:00+00:00,4096.0,pin_bar,73.6,2.33,2026-05-29 05:30:00+00:00,4114.21,stop_loss,-0.445,-0.745,14
LTF,5m,continuation,long,RBR,274.15,274.6,5.11,False,,False,False,True,True,1,2026-05-20 03:45:00+00:00,274.9,pin_bar,22.6,8.67,2026-05-20 03:55:00+00:00,273.6,stop_loss,-0.472,-0.772,2
LTF,5m,continuation,short,DBD,290.0,290.3,5.26,False,,False,False,True,True,1,2026-06-24 03:45:00+00:00,288.9,pin_bar,66.5,2.5,2026-06-24 04:30:00+00:00,287.65,trailing_stop,0.433,0.133,9
LTF,5m,continuation,long,RBR,314.8,315.15,3.65,False,,False,False,True,True,1,2026-08-28 06:35:00+00:00,315.3,pin_bar,27.9,2.16,2026-08-28 09:25:00+00:00,316.3,trailing_stop,0.317,0.017,34
LTF,1h,continuation,short,DBD,316.6499938964844,317.5,10.8,False,,False,False,True,False,1,2026-08-12 09:55:00+00:00,317.2,pin_bar,79.7,3.22,2026-08-13 03:45:00+00:00,315.33,take_profit,0.59,0.34,1
LTF,1h,continuation,short,DBD,316.6499938964844,317.5,10.8,False,,False,False,True,False,2,2026-08-18 05:25:00+00:00,315.0,engulfing,66.2,1.43,2026-08-18 06:55:00+00:00,318.13,stop_loss,-0.995,-1.296,18
LTF,1h,continuation,short,DBD,314.79998779296875,315.8500061035156,10.77,False,,True,False,True,False,1,2026-09-03 03:45:00+00:00,312.0,pin_bar,69.0,5.15,2026-09-03 08:30:00+00:00,316.48,stop_loss,-1.436,-1.738,57
LTM,5m,continuation,long,RBR,4412.8,4417.0,8.4,False,,True,False,True,True,1,2026-04-10 06:25:00+00:00,4421.1,pin_bar,27.5,1.39,2026-04-10 07:05:00+00:00,4455.35,take_profit,0.775,0.524,8
LTM,5m,continuation,short,DBD,4548.0,4552.0,18.99,False,,False,False,True,True,1,2026-08-25 03:50:00+00:00,4534.5,pin_bar,69.0,1.84,2026-08-25 04:45:00+00:00,4515.75,trailing_stop,0.413,0.114,11
LTM,5m,continuation,short,DBD,4548.0,4552.0,18.99,False,,True,False,True,True,2,2026-08-26 03:45:00+00:00,4533.1,engulfing,65.4,1.69,2026-08-26 04:15:00+00:00,4561.1,stop_loss,-0.618,-0.918,6
LTM,1h,continuation,long,RBR,4549.60009765625,4564.39990234375,8.08,False,,True,False,True,False,1,2026-08-20 07:30:00+00:00,4552.6,pin_bar,34.9,1.56,2026-08-20 08:15:00+00:00,4560.8,trailing_stop,0.18,-0.12,9
LUPIN,5m,continuation,short,DBD,2312.3,2316.6,6.51,False,,True,False,True,True,1,2026-04-29 03:45:00+00:00,2309.5,pin_bar,65.1,2.0,2026-04-29 03:55:00+00:00,2321.23,stop_loss,-0.508,-0.808,2
LUPIN,5m,continuation,long,RBR,2448.5,2451.0,9.26,False,,False,False,True,True,1,2026-07-08 09:10:00+00:00,2451.9,engulfing,18.4,4.17,2026-07-08 09:25:00+00:00,2457.55,trailing_stop,0.23,-0.07,3
LUPIN,5m,continuation,short,DBD,2277.5,2280.3,8.46,False,,False,False,True,True,1,2026-08-13 03:50:00+00:00,2278.0,pin_bar,68.1,1.93,2026-08-13 04:00:00+00:00,2264.28,take_profit,0.602,0.353,2
LUPIN,5m,continuation,short,DBD,2240.3,2241.7,10.56,False,,False,False,True,True,1,2026-08-17 07:55:00+00:00,2241.7,pin_bar,80.1,1.8,2026-08-17 08:15:00+00:00,2246.18,stop_loss,-0.2,-0.5,4
LUPIN,5m,reversal,short,RBD,2181.7,2183.7,6.78,False,,False,False,True,True,1,2026-08-31 09:40:00+00:00,2180.0,pin_bar,83.7,7.17,2026-09-01 03:45:00+00:00,2188.07,stop_loss,-0.37,-0.67,1
LUPIN,1h,continuation,long,RBR,2106.39990234375,2114.300048828125,10.06,False,,True,True,True,False,1,2026-09-04 08:20:00+00:00,2108.6,engulfing,28.9,1.43,2026-09-04 09:05:00+00:00,2111.85,trailing_stop,0.154,-0.146,9
LUPIN,1h,reversal,short,RBD,2345.60009765625,2354.39990234375,6.51,False,,False,False,True,False,1,2026-03-12 08:10:00+00:00,2352.9,pin_bar,69.0,2.63,2026-03-12 08:45:00+00:00,2348.95,trailing_stop,0.168,-0.132,7
M&M,5m,continuation,long,RBR,3189.3,3191.6,3.98,True,RBR,False,False,True,True,1,2026-07-07 09:50:00+00:00,3188.6,pin_bar,34.2,2.29,2026-07-07 09:55:00+00:00,3182.92,stop_loss,-0.178,-0.478,1
M&M,5m,reversal,short,RBD,3471.4,3474.0,5.57,False,,False,False,True,True,1,2026-08-07 06:15:00+00:00,3470.3,pin_bar,66.8,1.31,2026-08-07 06:55:00+00:00,3480.95,stop_loss,-0.307,-0.607,8
M&M,1h,continuation,long,RBR,2920.35009765625,2930.800048828125,9.57,False,,True,True,True,False,1,2026-03-13 08:15:00+00:00,2931.2,pin_bar,16.3,1.53,2026-03-16 03:45:00+00:00,2914.51,stop_loss,-0.569,-0.869,21
M&M,1h,continuation,long,RBR,2923.0,2932.949951171875,5.03,False,,True,True,True,False,1,2026-03-13 08:15:00+00:00,2931.2,pin_bar,16.3,1.53,2026-03-13 09:10:00+00:00,2939.25,trailing_stop,0.275,-0.026,11
M&M,1h,continuation,short,DBD,3190.5,3201.0,3.07,False,,False,False,True,True,1,2026-05-05 09:20:00+00:00,3186.7,pin_bar,68.0,1.53,2026-05-05 09:30:00+00:00,3207.4,stop_loss,-0.65,-0.95,2
M&M,1h,continuation,long,RBR,3038.0,3045.5,7.91,False,,False,False,True,False,1,2026-06-23 09:45:00+00:00,3037.7,pin_bar,33.6,6.53,2026-06-23 09:50:00+00:00,3031.92,stop_loss,-0.19,-0.49,1
M&M,1h,continuation,long,RBR,3282.10009765625,3296.0,7.4,False,,False,False,True,False,1,2026-09-01 07:10:00+00:00,3288.4,pin_bar,33.8,1.94,2026-09-01 07:30:00+00:00,3275.54,stop_loss,-0.391,-0.691,4
MANAPPURAM,5m,continuation,short,DBD,295.85,296.0,3.34,False,,False,True,True,True,1,2026-04-23 06:35:00+00:00,295.65,pin_bar,66.1,2.72,2026-04-23 06:50:00+00:00,295.15,trailing_stop,0.169,-0.131,3
MANAPPURAM,5m,continuation,short,DBD,321.55,321.9,4.36,False,,False,False,True,True,1,2026-06-18 09:35:00+00:00,321.7,pin_bar,75.4,4.7,2026-06-18 09:55:00+00:00,321.02,trailing_stop,0.21,-0.09,4
MANAPPURAM,5m,continuation,long,RBR,332.1,332.4,5.76,False,,True,True,True,True,1,2026-09-02 03:45:00+00:00,333.35,pin_bar,25.0,2.33,2026-09-02 06:15:00+00:00,331.44,stop_loss,-0.574,-0.874,30
MANAPPURAM,5m,continuation,short,DBD,350.25,350.5,7.98,False,,False,False,True,True,1,2026-08-20 04:00:00+00:00,348.0,engulfing,73.4,2.22,2026-08-21 03:45:00+00:00,351.2,stop_loss,-0.92,-1.221,69
MANAPPURAM,1h,continuation,short,DBD,287.5,288.29998779296875,14.23,False,,False,True,True,False,1,2026-04-22 04:15:00+00:00,286.85,pin_bar,77.7,1.72,2026-04-22 04:30:00+00:00,285.83,trailing_stop,0.357,0.058,3
MANAPPURAM,1h,continuation,long,RBR,281.3500061035156,282.8999938964844,7.16,False,,False,True,True,False,1,2026-06-11 03:55:00+00:00,283.65,pin_bar,24.6,1.96,2026-06-11 04:25:00+00:00,285.73,trailing_stop,0.732,0.431,6
MANAPPURAM,1h,continuation,short,DBD,315.04998779296875,316.1499938964844,7.14,False,,True,False,True,False,1,2026-05-19 09:35:00+00:00,315.4,pin_bar,72.5,1.96,2026-05-20 03:45:00+00:00,312.64,take_profit,0.877,0.627,5
MANAPPURAM,1h,continuation,short,DBD,317.95001220703125,319.0,16.27,False,,False,False,True,False,1,2026-06-25 08:25:00+00:00,318.0,pin_bar,77.1,1.52,2026-06-29 03:45:00+00:00,319.64,stop_loss,-0.515,-0.816,19
MARICO,1h,continuation,short,DBD,775.5,776.6500244140625,9.25,False,,False,True,True,False,1,2026-04-22 06:45:00+00:00,775.1,pin_bar,78.4,3.6,2026-04-22 07:55:00+00:00,773.17,trailing_stop,0.248,-0.051,14
MARUTI,1h,continuation,long,RBR,12681.599609375,12709.5,5.72,False,,False,False,True,False,1,2026-03-19 03:45:00+00:00,12714.0,engulfing,14.4,1.34,2026-03-19 04:05:00+00:00,12745.5,trailing_stop,0.248,-0.052,4
MARUTI,1h,continuation,long,RBR,12610.0,12632.0,3.92,False,,False,False,True,False,1,2026-03-19 06:40:00+00:00,12612.0,pin_bar,23.8,2.57,2026-03-19 07:05:00+00:00,12632.5,trailing_stop,0.163,-0.138,5
MARUTI,1h,continuation,long,RBR,12610.0,12632.0,3.92,False,,False,False,True,False,2,2026-03-19 07:30:00+00:00,12614.0,pin_bar,34.7,1.62,2026-03-19 08:25:00+00:00,12629.0,trailing_stop,0.119,-0.181,11
MCX,5m,continuation,long,RBR,3000.0,3002.4,3.47,False,,True,True,True,True,1,2026-05-29 04:55:00+00:00,3028.2,engulfing,28.1,1.66,2026-05-29 07:05:00+00:00,2994.0,stop_loss,-1.129,-1.428,26
MCX,5m,continuation,long,RBR,2824.0,2828.8,4.43,True,RBR,False,False,True,True,1,2026-06-17 04:15:00+00:00,2841.2,pin_bar,30.0,2.04,2026-06-17 05:55:00+00:00,2818.35,stop_loss,-0.804,-1.104,20
MCX,5m,continuation,short,DBD,2863.4,2867.0,15.08,False,,False,True,True,True,1,2026-07-14 04:00:00+00:00,2850.7,pin_bar,87.4,8.24,2026-07-14 04:25:00+00:00,2872.73,stop_loss,-0.773,-1.074,5
MCX,5m,continuation,long,RBR,2730.0,2732.1,12.89,False,,False,False,True,True,1,2026-07-23 07:00:00+00:00,2735.7,pin_bar,30.2,1.45,2026-07-23 09:10:00+00:00,2743.45,trailing_stop,0.283,-0.017,26
MCX,5m,continuation,short,DBD,2698.0,2702.5,3.74,False,,False,False,True,True,1,2026-08-10 05:50:00+00:00,2692.5,pin_bar,71.1,4.46,2026-08-10 05:55:00+00:00,2707.91,stop_loss,-0.572,-0.873,1
MCX,1h,continuation,long,RBR,3197.0,3211.0,5.75,False,,True,True,True,False,1,2026-05-27 07:50:00+00:00,3204.8,pin_bar,29.3,1.41,2026-05-27 08:30:00+00:00,3190.61,stop_loss,-0.443,-0.743,8
MCX,1h,continuation,short,DBD,2713.0,2720.800048828125,3.68,False,,False,False,True,False,1,2026-08-10 05:55:00+00:00,2712.7,pin_bar,76.9,3.84,2026-08-10 06:00:00+00:00,2726.24,stop_loss,-0.499,-0.8,1
MFSL,5m,continuation,short,DBD,1637.8,1639.5,5.3,False,,False,False,True,True,1,2026-06-17 09:35:00+00:00,1635.9,pin_bar,68.2,2.98,2026-06-18 03:50:00+00:00,1642.78,stop_loss,-0.421,-0.721,6
MFSL,5m,continuation,long,RBR,1645.6,1647.8,5.95,False,,True,False,True,True,1,2026-06-19 08:20:00+00:00,1648.8,pin_bar,31.8,1.4,2026-06-19 08:55:00+00:00,1653.0,trailing_stop,0.255,-0.045,7
MFSL,5m,continuation,short,DBD,1542.0,1542.4,17.04,False,,False,False,True,True,1,2026-08-06 04:10:00+00:00,1533.9,pin_bar,70.5,2.27,2026-08-06 08:20:00+00:00,1526.1,trailing_stop,0.509,0.209,50
MFSL,5m,continuation,short,DBD,1524.7,1525.5,8.85,False,,False,False,True,True,1,2026-07-30 03:50:00+00:00,1521.8,pin_bar,66.0,1.61,2026-07-30 04:15:00+00:00,1515.25,trailing_stop,0.43,0.131,5
MOTHERSON,5m,continuation,long,RBR,126.19,126.35,4.63,True,RBR,False,False,True,True,1,2026-04-28 06:30:00+00:00,126.26,pin_bar,25.8,1.39,2026-04-28 06:45:00+00:00,126.46,trailing_stop,0.158,-0.142,3
MOTHERSON,5m,continuation,short,DBD,147.06,147.27,3.43,False,,True,False,True,True,1,2026-07-22 03:45:00+00:00,146.3,pin_bar,80.0,2.15,2026-07-22 06:00:00+00:00,147.56,stop_loss,-0.864,-1.165,27
MOTHERSON,5m,continuation,long,RBR,143.55,143.67,14.43,True,RBR,False,False,True,True,1,2026-07-22 09:40:00+00:00,143.77,pin_bar,29.6,2.74,2026-07-23 03:45:00+00:00,143.26,stop_loss,-0.353,-0.652,4
MOTHERSON,5m,continuation,long,RBR,167.79,168.07,3.82,True,RBR,False,False,True,True,1,2026-08-13 07:45:00+00:00,167.92,pin_bar,30.6,3.06,2026-08-13 09:05:00+00:00,168.24,trailing_stop,0.191,-0.11,16
MOTHERSON,5m,reversal,short,RBD,164.42,164.59,13.73,False,,False,False,True,True,1,2026-09-07 08:55:00+00:00,164.27,pin_bar,71.8,1.74,2026-09-07 09:20:00+00:00,162.97,take_profit,0.79,0.541,5
MOTHERSON,1h,continuation,short,DBD,137.34666442871094,137.9933319091797,5.48,False,,False,True,True,False,1,2026-05-21 05:15:00+00:00,137.35,pin_bar,69.5,1.42,2026-05-21 05:50:00+00:00,136.88,trailing_stop,0.346,0.046,7
MOTHERSON,1h,continuation,short,DBD,121.7300033569336,122.4000015258789,9.16,False,,False,True,True,False,1,2026-04-10 09:45:00+00:00,122.21,pin_bar,73.5,3.91,2026-04-13 03:45:00+00:00,121.34,take_profit,0.712,0.462,3
MOTHERSON,1h,continuation,short,DBD,111.27999877929688,112.04000091552734,5.79,False,,False,False,True,False,1,2026-03-24 08:15:00+00:00,111.0,engulfing,66.0,1.32,2026-03-25 03:45:00+00:00,112.26,stop_loss,-1.139,-1.44,21
MOTHERSON,1h,continuation,short,DBD,145.1699981689453,145.6999969482422,35.87,False,,True,False,True,False,1,2026-07-17 08:45:00+00:00,145.35,pin_bar,65.6,2.64,2026-07-17 09:45:00+00:00,144.07,take_profit,0.883,0.633,12
MOTHERSON,1h,continuation,short,DBD,145.1699981689453,145.6999969482422,35.87,False,,True,False,True,False,2,2026-07-21 09:55:00+00:00,145.5,pin_bar,67.5,2.23,2026-07-22 03:45:00+00:00,145.99,stop_loss,-0.338,-0.638,1
MOTHERSON,1h,continuation,short,DBD,143.92999267578125,144.39999389648438,8.65,False,,True,False,True,False,1,2026-07-16 05:20:00+00:00,143.9,pin_bar,66.4,1.9,2026-07-16 07:40:00+00:00,143.34,trailing_stop,0.389,0.089,28
MPHASIS,5m,continuation,long,RBR,2184.4,2189.4,8.36,True,RBR,False,True,True,True,1,2026-06-19 03:45:00+00:00,2209.8,pin_bar,10.1,2.38,2026-06-19 06:50:00+00:00,2227.35,trailing_stop,0.794,0.494,37
MPHASIS,1h,continuation,short,DBD,2290.10009765625,2298.5,17.77,False,,True,True,True,False,1,2026-04-07 05:20:00+00:00,2285.1,engulfing,65.1,2.8,2026-04-07 05:35:00+00:00,2303.1,stop_loss,-0.788,-1.088,3
MPHASIS,1h,continuation,long,RBR,2230.60009765625,2238.0,13.58,False,,False,True,True,False,1,2026-06-11 04:05:00+00:00,2252.7,engulfing,25.6,2.51,2026-06-11 06:10:00+00:00,2266.45,trailing_stop,0.61,0.31,25
MPHASIS,1h,continuation,short,DBD,2510.0,2514.0,3.88,False,,False,False,True,False,1,2026-09-01 06:55:00+00:00,2508.0,pin_bar,71.5,1.95,2026-09-01 07:20:00+00:00,2519.03,stop_loss,-0.44,-0.74,5
MUTHOOTFIN,5m,continuation,short,DBD,3445.39990234375,3448.199951171875,6.26,False,,False,False,True,True,1,2026-05-13 04:00:00+00:00,3422.8,pin_bar,68.4,1.8,2026-05-13 04:10:00+00:00,3403.25,trailing_stop,0.571,0.272,2
MUTHOOTFIN,1h,continuation,short,DBD,3428.0,3439.5,5.55,False,,False,True,True,False,1,2026-04-08 03:55:00+00:00,3421.1,pin_bar,85.6,3.55,2026-04-08 04:10:00+00:00,3446.38,stop_loss,-0.739,-1.04,3
NAM-INDIA,5m,continuation,short,DBD,1236.0,1237.5,3.53,False,,False,False,True,True,1,2026-08-26 03:45:00+00:00,1235.1,pin_bar,67.9,1.32,2026-08-26 04:50:00+00:00,1231.7,trailing_stop,0.275,-0.025,13
NAM-INDIA,1h,continuation,short,DBD,850.0,851.5,5.02,False,,False,False,True,False,1,2026-03-12 07:00:00+00:00,848.7,pin_bar,66.6,1.31,2026-03-12 08:00:00+00:00,853.2,stop_loss,-0.531,-0.831,12
NAM-INDIA,1h,continuation,long,RBR,987.5,994.3499755859375,34.41,False,,False,False,True,False,1,2026-04-30 05:20:00+00:00,992.9,engulfing,33.2,3.05,2026-04-30 05:35:00+00:00,996.8,trailing_stop,0.393,0.092,3
NATIONALUM,5m,continuation,short,DBD,382.35,382.8,13.92,False,,True,False,True,True,1,2026-06-09 06:20:00+00:00,380.65,pin_bar,66.4,1.44,2026-06-09 09:20:00+00:00,383.57,stop_loss,-0.766,-1.067,36
NATIONALUM,5m,continuation,short,DBD,347.7,348.05,5.94,True,DBD,False,False,True,True,1,2026-07-30 05:55:00+00:00,347.1,pin_bar,65.5,2.95,2026-07-30 07:00:00+00:00,345.93,trailing_stop,0.339,0.039,13
NATIONALUM,5m,continuation,long,RBR,387.55,387.95,5.94,False,,False,False,True,True,1,2026-08-18 08:15:00+00:00,387.95,pin_bar,35.0,1.73,2026-08-18 09:05:00+00:00,388.82,trailing_stop,0.226,-0.075,10
NATIONALUM,1h,continuation,long,RBR,370.6000061035156,372.0,18.09,False,,False,False,True,False,1,2026-06-11 03:45:00+00:00,373.65,engulfing,33.4,1.83,2026-06-11 04:25:00+00:00,376.27,trailing_stop,0.703,0.402,8
NATIONALUM,1h,continuation,long,RBR,370.6000061035156,372.0,18.09,False,,False,True,True,False,2,2026-06-11 09:25:00+00:00,370.7,pin_bar,34.9,2.25,2026-06-11 09:30:00+00:00,369.86,stop_loss,-0.227,-0.527,1
NATIONALUM,1h,continuation,long,RBR,416.04998779296875,417.8999938964844,24.04,False,,False,False,True,False,1,2026-06-04 04:35:00+00:00,418.85,pin_bar,15.5,2.28,2026-06-04 05:00:00+00:00,420.88,trailing_stop,0.483,0.183,5
NAUKRI,5m,continuation,short,DBD,946.0499877929688,947.0499877929688,8.83,False,,False,False,True,True,1,2026-05-15 03:45:00+00:00,944.75,pin_bar,67.3,1.86,2026-05-15 03:50:00+00:00,948.94,stop_loss,-0.444,-0.744,1
